event_id,campaign_id,campaign_name,campaign_type,subscriber_id,event_type,event_date
EVT000367,1,January New Year Sale,Promotional,SUB1413,Sent,2024-01-05
EVT000368,1,January New Year Sale,Promotional,SUB0152,Sent,2024-01-05
EVT000369,1,January New Year Sale,Promotional,SUB1241,Sent,2024-01-05
EVT000370,1,January New Year Sale,Promotional,SUB1487,Sent,2024-01-05
EVT000371,1,January New Year Sale,Promotional,SUB0934,Sent,2024-01-05
EVT000372,1,January New Year Sale,Promotional,SUB0702,Sent,2024-01-05
EVT000373,1,January New Year Sale,Promotional,SUB0447,Sent,2024-01-05
EVT000374,1,January New Year Sale,Promotional,SUB0920,Sent,2024-01-05
EVT000375,1,January New Year Sale,Promotional,SUB0920,Opened,2024-01-06
EVT000376,1,January New Year Sale,Promotional,SUB0077,Sent,2024-01-05
EVT000377,1,January New Year Sale,Promotional,SUB1490,Sent,2024-01-05
EVT000378,1,January New Year Sale,Promotional,SUB1490,Opened,2024-01-05
EVT000379,1,January New Year Sale,Promotional,SUB0041,Sent,2024-01-05
EVT000380,1,January New Year Sale,Promotional,SUB1385,Sent,2024-01-05
EVT000381,1,January New Year Sale,Promotional,SUB0718,Sent,2024-01-05
EVT000382,1,January New Year Sale,Promotional,SUB0212,Sent,2024-01-05
EVT000383,1,January New Year Sale,Promotional,SUB1141,Sent,2024-01-05
EVT000384,1,January New Year Sale,Promotional,SUB0273,Sent,2024-01-05
EVT000385,1,January New Year Sale,Promotional,SUB0719,Sent,2024-01-05
EVT000386,1,January New Year Sale,Promotional,SUB0691,Sent,2024-01-05
EVT000387,1,January New Year Sale,Promotional,SUB1323,Sent,2024-01-05
EVT000388,1,January New Year Sale,Promotional,SUB0914,Sent,2024-01-05
EVT000389,1,January New Year Sale,Promotional,SUB0416,Sent,2024-01-05
EVT000390,1,January New Year Sale,Promotional,SUB0287,Sent,2024-01-05
EVT000391,1,January New Year Sale,Promotional,SUB1288,Sent,2024-01-05
EVT000392,1,January New Year Sale,Promotional,SUB1320,Sent,2024-01-05
EVT000393,1,January New Year Sale,Promotional,SUB0536,Sent,2024-01-05
EVT000394,1,January New Year Sale,Promotional,SUB1113,Sent,2024-01-05
EVT000395,1,January New Year Sale,Promotional,SUB1113,Opened,2024-01-05
EVT000396,1,January New Year Sale,Promotional,SUB0199,Sent,2024-01-05
EVT000397,1,January New Year Sale,Promotional,SUB1165,Sent,2024-01-05
EVT000398,1,January New Year Sale,Promotional,SUB0904,Sent,2024-01-05
EVT000399,1,January New Year Sale,Promotional,SUB1098,Sent,2024-01-05
EVT000400,1,January New Year Sale,Promotional,SUB0966,Sent,2024-01-05
EVT000401,1,January New Year Sale,Promotional,SUB0686,Sent,2024-01-05
EVT000402,1,January New Year Sale,Promotional,SUB0341,Sent,2024-01-05
EVT000403,1,January New Year Sale,Promotional,SUB1467,Sent,2024-01-05
EVT000404,1,January New Year Sale,Promotional,SUB1322,Sent,2024-01-05
EVT000405,1,January New Year Sale,Promotional,SUB1481,Sent,2024-01-05
EVT000406,1,January New Year Sale,Promotional,SUB0161,Sent,2024-01-05
EVT000407,1,January New Year Sale,Promotional,SUB0975,Sent,2024-01-05
EVT000408,1,January New Year Sale,Promotional,SUB0622,Sent,2024-01-05
EVT000409,1,January New Year Sale,Promotional,SUB1494,Sent,2024-01-05
EVT000410,1,January New Year Sale,Promotional,SUB0468,Sent,2024-01-05
EVT000411,1,January New Year Sale,Promotional,SUB0388,Sent,2024-01-05
EVT000412,1,January New Year Sale,Promotional,SUB0846,Sent,2024-01-05
EVT000413,1,January New Year Sale,Promotional,SUB0842,Sent,2024-01-05
EVT000414,1,January New Year Sale,Promotional,SUB1459,Sent,2024-01-05
EVT000415,1,January New Year Sale,Promotional,SUB1082,Sent,2024-01-05
EVT000416,1,January New Year Sale,Promotional,SUB1129,Sent,2024-01-05
EVT000417,1,January New Year Sale,Promotional,SUB1211,Sent,2024-01-05
EVT000418,1,January New Year Sale,Promotional,SUB0187,Sent,2024-01-05
EVT000419,1,January New Year Sale,Promotional,SUB1255,Sent,2024-01-05
EVT000420,1,January New Year Sale,Promotional,SUB1255,Opened,2024-01-06
EVT000421,1,January New Year Sale,Promotional,SUB1255,Clicked,2024-01-06
EVT000422,1,January New Year Sale,Promotional,SUB0992,Sent,2024-01-05
EVT000423,1,January New Year Sale,Promotional,SUB0833,Sent,2024-01-05
EVT000424,1,January New Year Sale,Promotional,SUB1100,Sent,2024-01-05
EVT000425,1,January New Year Sale,Promotional,SUB1175,Sent,2024-01-05
EVT000426,1,January New Year Sale,Promotional,SUB0967,Sent,2024-01-05
EVT000427,1,January New Year Sale,Promotional,SUB1142,Sent,2024-01-05
EVT000428,1,January New Year Sale,Promotional,SUB1472,Sent,2024-01-05
EVT000429,1,January New Year Sale,Promotional,SUB1367,Sent,2024-01-05
EVT000430,1,January New Year Sale,Promotional,SUB1230,Sent,2024-01-05
EVT000431,1,January New Year Sale,Promotional,SUB0923,Sent,2024-01-05
EVT000432,1,January New Year Sale,Promotional,SUB0186,Sent,2024-01-05
EVT000433,1,January New Year Sale,Promotional,SUB0148,Sent,2024-01-05
EVT000434,1,January New Year Sale,Promotional,SUB0475,Sent,2024-01-05
EVT000435,1,January New Year Sale,Promotional,SUB1226,Sent,2024-01-05
EVT000436,1,January New Year Sale,Promotional,SUB0699,Sent,2024-01-05
EVT000437,1,January New Year Sale,Promotional,SUB1370,Sent,2024-01-05
EVT000438,1,January New Year Sale,Promotional,SUB0963,Sent,2024-01-05
EVT000439,1,January New Year Sale,Promotional,SUB0383,Sent,2024-01-05
EVT000440,1,January New Year Sale,Promotional,SUB0647,Sent,2024-01-05
EVT000441,1,January New Year Sale,Promotional,SUB1204,Sent,2024-01-05
EVT000442,1,January New Year Sale,Promotional,SUB0390,Sent,2024-01-05
EVT000443,1,January New Year Sale,Promotional,SUB0599,Sent,2024-01-05
EVT000444,1,January New Year Sale,Promotional,SUB1088,Sent,2024-01-05
EVT000445,1,January New Year Sale,Promotional,SUB0897,Sent,2024-01-05
EVT000446,1,January New Year Sale,Promotional,SUB1388,Sent,2024-01-05
EVT000447,1,January New Year Sale,Promotional,SUB0700,Sent,2024-01-05
EVT000448,1,January New Year Sale,Promotional,SUB0886,Sent,2024-01-05
EVT000449,1,January New Year Sale,Promotional,SUB1184,Sent,2024-01-05
EVT000450,1,January New Year Sale,Promotional,SUB0910,Sent,2024-01-05
EVT000451,1,January New Year Sale,Promotional,SUB0213,Sent,2024-01-05
EVT000452,1,January New Year Sale,Promotional,SUB0082,Sent,2024-01-05
EVT000453,1,January New Year Sale,Promotional,SUB0328,Sent,2024-01-05
EVT000454,1,January New Year Sale,Promotional,SUB0328,Bounced,2024-01-05
EVT000455,1,January New Year Sale,Promotional,SUB0466,Sent,2024-01-05
EVT000456,1,January New Year Sale,Promotional,SUB0750,Sent,2024-01-05
EVT000457,1,January New Year Sale,Promotional,SUB1193,Sent,2024-01-05
EVT000458,1,January New Year Sale,Promotional,SUB0751,Sent,2024-01-05
EVT000459,1,January New Year Sale,Promotional,SUB0165,Sent,2024-01-05
EVT000460,1,January New Year Sale,Promotional,SUB1409,Sent,2024-01-05
EVT000461,1,January New Year Sale,Promotional,SUB0710,Sent,2024-01-05
EVT000462,1,January New Year Sale,Promotional,SUB0826,Sent,2024-01-05
EVT000463,1,January New Year Sale,Promotional,SUB0746,Sent,2024-01-05
EVT000464,1,January New Year Sale,Promotional,SUB0108,Sent,2024-01-05
EVT000465,1,January New Year Sale,Promotional,SUB0943,Sent,2024-01-05
EVT000466,1,January New Year Sale,Promotional,SUB0286,Sent,2024-01-05
EVT000467,1,January New Year Sale,Promotional,SUB0499,Sent,2024-01-05
EVT000468,1,January New Year Sale,Promotional,SUB0485,Sent,2024-01-05
EVT000469,1,January New Year Sale,Promotional,SUB0198,Sent,2024-01-05
EVT000470,1,January New Year Sale,Promotional,SUB1055,Sent,2024-01-05
EVT000471,1,January New Year Sale,Promotional,SUB1043,Sent,2024-01-05
EVT000472,1,January New Year Sale,Promotional,SUB0248,Sent,2024-01-05
EVT000473,1,January New Year Sale,Promotional,SUB0493,Sent,2024-01-05
EVT000474,1,January New Year Sale,Promotional,SUB1387,Sent,2024-01-05
EVT000475,1,January New Year Sale,Promotional,SUB1492,Sent,2024-01-05
EVT000476,1,January New Year Sale,Promotional,SUB1449,Sent,2024-01-05
EVT000477,1,January New Year Sale,Promotional,SUB1449,Opened,2024-01-05
EVT000478,1,January New Year Sale,Promotional,SUB1208,Sent,2024-01-05
EVT000479,1,January New Year Sale,Promotional,SUB1208,Opened,2024-01-07
EVT000480,1,January New Year Sale,Promotional,SUB1299,Sent,2024-01-05
EVT000481,1,January New Year Sale,Promotional,SUB0972,Sent,2024-01-05
EVT000482,1,January New Year Sale,Promotional,SUB1417,Sent,2024-01-05
EVT000483,1,January New Year Sale,Promotional,SUB1125,Sent,2024-01-05
EVT000484,1,January New Year Sale,Promotional,SUB1125,Opened,2024-01-05
EVT000485,1,January New Year Sale,Promotional,SUB0047,Sent,2024-01-05
EVT000486,1,January New Year Sale,Promotional,SUB0929,Sent,2024-01-05
EVT000487,1,January New Year Sale,Promotional,SUB0583,Sent,2024-01-05
EVT000488,1,January New Year Sale,Promotional,SUB0583,Opened,2024-01-05
EVT000489,1,January New Year Sale,Promotional,SUB0444,Sent,2024-01-05
EVT000490,1,January New Year Sale,Promotional,SUB0355,Sent,2024-01-05
EVT000491,1,January New Year Sale,Promotional,SUB0355,Opened,2024-01-06
EVT000492,1,January New Year Sale,Promotional,SUB1332,Sent,2024-01-05
EVT000493,1,January New Year Sale,Promotional,SUB1373,Sent,2024-01-05
EVT000494,1,January New Year Sale,Promotional,SUB1404,Sent,2024-01-05
EVT000495,1,January New Year Sale,Promotional,SUB0483,Sent,2024-01-05
EVT000496,1,January New Year Sale,Promotional,SUB1172,Sent,2024-01-05
EVT000497,1,January New Year Sale,Promotional,SUB0144,Sent,2024-01-05
EVT000498,1,January New Year Sale,Promotional,SUB1256,Sent,2024-01-05
EVT000499,1,January New Year Sale,Promotional,SUB1256,Opened,2024-01-05
EVT000500,1,January New Year Sale,Promotional,SUB0802,Sent,2024-01-05
EVT000501,1,January New Year Sale,Promotional,SUB0361,Sent,2024-01-05
EVT000502,1,January New Year Sale,Promotional,SUB0109,Sent,2024-01-05
EVT000503,1,January New Year Sale,Promotional,SUB0887,Sent,2024-01-05
EVT000504,1,January New Year Sale,Promotional,SUB1009,Sent,2024-01-05
EVT000505,1,January New Year Sale,Promotional,SUB1261,Sent,2024-01-05
EVT000506,1,January New Year Sale,Promotional,SUB0696,Sent,2024-01-05
EVT000507,1,January New Year Sale,Promotional,SUB0219,Sent,2024-01-05
EVT000508,1,January New Year Sale,Promotional,SUB0557,Sent,2024-01-05
EVT000509,1,January New Year Sale,Promotional,SUB1095,Sent,2024-01-05
EVT000510,1,January New Year Sale,Promotional,SUB1112,Sent,2024-01-05
EVT000511,1,January New Year Sale,Promotional,SUB0804,Sent,2024-01-05
EVT000512,1,January New Year Sale,Promotional,SUB0804,Opened,2024-01-05
EVT000513,1,January New Year Sale,Promotional,SUB1486,Sent,2024-01-05
EVT000514,1,January New Year Sale,Promotional,SUB0401,Sent,2024-01-05
EVT000515,1,January New Year Sale,Promotional,SUB1408,Sent,2024-01-05
EVT000516,1,January New Year Sale,Promotional,SUB1408,Opened,2024-01-07
EVT000517,1,January New Year Sale,Promotional,SUB1408,Clicked,2024-01-07
EVT000518,1,January New Year Sale,Promotional,SUB1408,Converted,2024-01-07
EVT000519,1,January New Year Sale,Promotional,SUB0129,Sent,2024-01-05
EVT000520,1,January New Year Sale,Promotional,SUB0129,Opened,2024-01-07
EVT000521,1,January New Year Sale,Promotional,SUB0150,Sent,2024-01-05
EVT000522,1,January New Year Sale,Promotional,SUB0240,Sent,2024-01-05
EVT000523,1,January New Year Sale,Promotional,SUB0933,Sent,2024-01-05
EVT000524,1,January New Year Sale,Promotional,SUB0933,Opened,2024-01-05
EVT000525,1,January New Year Sale,Promotional,SUB0933,Clicked,2024-01-05
EVT000526,1,January New Year Sale,Promotional,SUB1477,Sent,2024-01-05
EVT000527,1,January New Year Sale,Promotional,SUB0976,Sent,2024-01-05
EVT000528,1,January New Year Sale,Promotional,SUB1191,Sent,2024-01-05
EVT000529,1,January New Year Sale,Promotional,SUB0411,Sent,2024-01-05
EVT000530,1,January New Year Sale,Promotional,SUB1143,Sent,2024-01-05
EVT000531,1,January New Year Sale,Promotional,SUB0775,Sent,2024-01-05
EVT000532,1,January New Year Sale,Promotional,SUB1020,Sent,2024-01-05
EVT000533,1,January New Year Sale,Promotional,SUB0135,Sent,2024-01-05
EVT000534,1,January New Year Sale,Promotional,SUB0441,Sent,2024-01-05
EVT000535,1,January New Year Sale,Promotional,SUB0353,Sent,2024-01-05
EVT000536,1,January New Year Sale,Promotional,SUB0921,Sent,2024-01-05
EVT000537,1,January New Year Sale,Promotional,SUB0786,Sent,2024-01-05
EVT000538,1,January New Year Sale,Promotional,SUB0786,Opened,2024-01-06
EVT000539,1,January New Year Sale,Promotional,SUB0342,Sent,2024-01-05
EVT000540,1,January New Year Sale,Promotional,SUB1050,Sent,2024-01-05
EVT000541,1,January New Year Sale,Promotional,SUB0040,Sent,2024-01-05
EVT000542,1,January New Year Sale,Promotional,SUB0314,Sent,2024-01-05
EVT000543,1,January New Year Sale,Promotional,SUB0002,Sent,2024-01-05
EVT000544,1,January New Year Sale,Promotional,SUB0997,Sent,2024-01-05
EVT000545,1,January New Year Sale,Promotional,SUB1183,Sent,2024-01-05
EVT000546,1,January New Year Sale,Promotional,SUB1287,Sent,2024-01-05
EVT000547,1,January New Year Sale,Promotional,SUB0384,Sent,2024-01-05
EVT000548,1,January New Year Sale,Promotional,SUB0839,Sent,2024-01-05
EVT000549,1,January New Year Sale,Promotional,SUB0839,Opened,2024-01-05
EVT000550,1,January New Year Sale,Promotional,SUB0839,Clicked,2024-01-05
EVT000551,1,January New Year Sale,Promotional,SUB0309,Sent,2024-01-05
EVT000552,1,January New Year Sale,Promotional,SUB0169,Sent,2024-01-05
EVT000553,1,January New Year Sale,Promotional,SUB0434,Sent,2024-01-05
EVT000554,1,January New Year Sale,Promotional,SUB0434,Opened,2024-01-07
EVT000555,1,January New Year Sale,Promotional,SUB0097,Sent,2024-01-05
EVT000556,1,January New Year Sale,Promotional,SUB0097,Opened,2024-01-05
EVT000557,1,January New Year Sale,Promotional,SUB0097,Clicked,2024-01-05
EVT000558,1,January New Year Sale,Promotional,SUB0454,Sent,2024-01-05
EVT000559,1,January New Year Sale,Promotional,SUB1089,Sent,2024-01-05
EVT000560,1,January New Year Sale,Promotional,SUB1491,Sent,2024-01-05
EVT000561,1,January New Year Sale,Promotional,SUB1491,Opened,2024-01-05
EVT000562,1,January New Year Sale,Promotional,SUB0092,Sent,2024-01-05
EVT000563,1,January New Year Sale,Promotional,SUB1460,Sent,2024-01-05
EVT000564,1,January New Year Sale,Promotional,SUB1460,Opened,2024-01-06
EVT000565,1,January New Year Sale,Promotional,SUB1281,Sent,2024-01-05
EVT000566,1,January New Year Sale,Promotional,SUB0642,Sent,2024-01-05
EVT000567,1,January New Year Sale,Promotional,SUB1151,Sent,2024-01-05
EVT000568,1,January New Year Sale,Promotional,SUB1151,Opened,2024-01-06
EVT000569,1,January New Year Sale,Promotional,SUB0898,Sent,2024-01-05
EVT000570,1,January New Year Sale,Promotional,SUB0998,Sent,2024-01-05
EVT000571,1,January New Year Sale,Promotional,SUB0685,Sent,2024-01-05
EVT000572,1,January New Year Sale,Promotional,SUB0596,Sent,2024-01-05
EVT000573,1,January New Year Sale,Promotional,SUB0787,Sent,2024-01-05
EVT000574,1,January New Year Sale,Promotional,SUB1305,Sent,2024-01-05
EVT000575,1,January New Year Sale,Promotional,SUB1305,Opened,2024-01-07
EVT000576,1,January New Year Sale,Promotional,SUB0202,Sent,2024-01-05
EVT000577,1,January New Year Sale,Promotional,SUB0396,Sent,2024-01-05
EVT000578,1,January New Year Sale,Promotional,SUB0396,Opened,2024-01-07
EVT000579,1,January New Year Sale,Promotional,SUB0091,Sent,2024-01-05
EVT000580,1,January New Year Sale,Promotional,SUB0091,Opened,2024-01-06
EVT000581,1,January New Year Sale,Promotional,SUB0571,Sent,2024-01-05
EVT000582,1,January New Year Sale,Promotional,SUB1216,Sent,2024-01-05
EVT000583,1,January New Year Sale,Promotional,SUB0450,Sent,2024-01-05
EVT000584,1,January New Year Sale,Promotional,SUB1041,Sent,2024-01-05
EVT000585,1,January New Year Sale,Promotional,SUB0395,Sent,2024-01-05
EVT000586,1,January New Year Sale,Promotional,SUB0395,Opened,2024-01-07
EVT000587,1,January New Year Sale,Promotional,SUB0703,Sent,2024-01-05
EVT000588,1,January New Year Sale,Promotional,SUB1051,Sent,2024-01-05
EVT000589,1,January New Year Sale,Promotional,SUB0130,Sent,2024-01-05
EVT000590,1,January New Year Sale,Promotional,SUB0348,Sent,2024-01-05
EVT000591,1,January New Year Sale,Promotional,SUB1186,Sent,2024-01-05
EVT000592,1,January New Year Sale,Promotional,SUB0737,Sent,2024-01-05
EVT000593,1,January New Year Sale,Promotional,SUB0473,Sent,2024-01-05
EVT000594,1,January New Year Sale,Promotional,SUB0075,Sent,2024-01-05
EVT000595,1,January New Year Sale,Promotional,SUB0683,Sent,2024-01-05
EVT000596,1,January New Year Sale,Promotional,SUB0613,Sent,2024-01-05
EVT000597,1,January New Year Sale,Promotional,SUB0613,Opened,2024-01-06
EVT000598,1,January New Year Sale,Promotional,SUB0443,Sent,2024-01-05
EVT000599,1,January New Year Sale,Promotional,SUB1407,Sent,2024-01-05
EVT000600,1,January New Year Sale,Promotional,SUB1407,Opened,2024-01-07
EVT000601,1,January New Year Sale,Promotional,SUB0899,Sent,2024-01-05
EVT000602,1,January New Year Sale,Promotional,SUB0899,Opened,2024-01-06
EVT000603,1,January New Year Sale,Promotional,SUB0681,Sent,2024-01-05
EVT000604,1,January New Year Sale,Promotional,SUB0681,Opened,2024-01-05
EVT000605,1,January New Year Sale,Promotional,SUB1213,Sent,2024-01-05
EVT000606,1,January New Year Sale,Promotional,SUB1213,Opened,2024-01-07
EVT000607,1,January New Year Sale,Promotional,SUB0798,Sent,2024-01-05
EVT000608,1,January New Year Sale,Promotional,SUB1318,Sent,2024-01-05
EVT000609,1,January New Year Sale,Promotional,SUB1318,Opened,2024-01-05
EVT000610,1,January New Year Sale,Promotional,SUB0645,Sent,2024-01-05
EVT000611,1,January New Year Sale,Promotional,SUB0911,Sent,2024-01-05
EVT000612,1,January New Year Sale,Promotional,SUB0918,Sent,2024-01-05
EVT000613,1,January New Year Sale,Promotional,SUB0918,Opened,2024-01-07
EVT000614,1,January New Year Sale,Promotional,SUB0223,Sent,2024-01-05
EVT000615,1,January New Year Sale,Promotional,SUB0462,Sent,2024-01-05
EVT000616,1,January New Year Sale,Promotional,SUB0432,Sent,2024-01-05
EVT000617,1,January New Year Sale,Promotional,SUB0432,Opened,2024-01-08
EVT000618,1,January New Year Sale,Promotional,SUB0432,Clicked,2024-01-08
EVT000619,1,January New Year Sale,Promotional,SUB1042,Sent,2024-01-05
EVT000620,1,January New Year Sale,Promotional,SUB1217,Sent,2024-01-05
EVT000621,1,January New Year Sale,Promotional,SUB1434,Sent,2024-01-05
EVT000622,1,January New Year Sale,Promotional,SUB1139,Sent,2024-01-05
EVT000623,1,January New Year Sale,Promotional,SUB0085,Sent,2024-01-05
EVT000624,1,January New Year Sale,Promotional,SUB0085,Opened,2024-01-06
EVT000625,1,January New Year Sale,Promotional,SUB0354,Sent,2024-01-05
EVT000626,1,January New Year Sale,Promotional,SUB0424,Sent,2024-01-05
EVT000627,1,January New Year Sale,Promotional,SUB1365,Sent,2024-01-05
EVT000628,1,January New Year Sale,Promotional,SUB0327,Sent,2024-01-05
EVT000629,1,January New Year Sale,Promotional,SUB0965,Sent,2024-01-05
